Account,Month,Recognized,MH,Org_name
Clarins Nova Scotia - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 1.00 adhésions à $9.00,8/1/2018 0:00:00,9,0,
Clarins Nova Scotia - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 1.00 adhésions à $9.00,11/1/2018 0:00:00,9,0,
Clarins Nova Scotia - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 1.00 adhésions à $9.00,10/1/2018 0:00:00,9,0,
Clarins Nova Scotia - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 1.00 adhésions à $9.00,9/1/2018 0:00:00,9,0,
Clarins Ontario - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 21.00 adhésions à $9.00,8/1/2018 0:00:00,189,0,
Clarins Ontario - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 20.00 adhésions à $9.00,11/1/2018 0:00:00,180,0,
Clarins Ontario - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 20.00 adhésions à $9.00,10/1/2018 0:00:00,180,0,
Clarins Ontario - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 21.00 adhésions à $9.00,9/1/2018 0:00:00,189,0,
Clarins QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 118.42 adhésions à $9.00,8/1/2018 0:00:00,1065.78,0,
Clarins QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 117.87 adhésions à $9.00,11/1/2018 0:00:00,1060.83,0,
Clarins QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 118.84 adhésions à $9.00,10/1/2018 0:00:00,1069.56,0,
Clarins QC - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 120.90 adhésions à $9.00,9/1/2018 0:00:00,1088.1,0,
Clarins QC - Round off difference,9/1/2018 0:00:00,0.01,0,
Cloutier Cabanes - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 5.00 adhésions à $15.00,8/1/2018 0:00:00,75,0,Groupe Cloutier Inc.
Cloutier Cabanes - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 5.00 adhésions à $15.00,11/1/2018 0:00:00,75,0,Groupe Cloutier Inc.
Cloutier Cabanes - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 5.00 adhésions à $15.00,10/1/2018 0:00:00,75,0,Groupe Cloutier Inc.
Cloutier Cabanes - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 5.00 adhésions à $15.00,9/1/2018 0:00:00,75,0,Groupe Cloutier Inc.
Collage Technologies - Unlimited access to nurses and physicians on Dialogue platform,10/1/2018 0:00:00,159.2,0,
Collage Technologies - Unlimited access to nurses and physicians on Dialogue platform,9/1/2018 0:00:00,160,0,
Collage Technologies - Unlimited access to nurses and physicians on Dialogue platform,8/1/2018 0:00:00,160,0,
Collage Technologies(1) - Round off difference,11/1/2018 0:00:00,-0.01,0,
Collage Technologies(1) - Unlimited access to nurses and physicians on Dialogue platform -------------------------- November 2018 ---- 19.73 memberships at $8.00,11/1/2018 0:00:00,157.84,0,
Commsoft Technologies Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 46.29 adhésions à $12.00,8/1/2018 0:00:00,555.48,0,
Commsoft Technologies Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 47.27 adhésions à $12.00,11/1/2018 0:00:00,567.24,0,
Commsoft Technologies Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 46.58 adhésions à $12.00,10/1/2018 0:00:00,558.96,0,
Commsoft Technologies Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 46.20 adhésions à $12.00,9/1/2018 0:00:00,554.4,0,
Commsoft Technologies Inc. - Round off difference,10/1/2018 0:00:00,0.01,0,
Construction St-Arnaud Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 70.97 adhésions à $15.00,11/1/2018 0:00:00,1064.55,0,
Construction St-Arnaud Inc. - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 09-31 2018 ---- 52.68 adhésions à $15.00,10/1/2018 0:00:00,790.2,0,
Coop santé Ste-Brigitte - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue,11/1/2018 0:00:00,1500,0,
Coop santé Ste-Brigitte - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue,10/1/2018 0:00:00,774.3,0,
Coopérative du courrier de portneuf - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 13-30 2018 ---- 7.20 adhésions à $9.00,11/1/2018 0:00:00,64.8,0,
Corporation d'investissements Sanpalo - 42007 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 22.23 adhésions à $9.00,8/1/2018 0:00:00,200.07,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo - 42007 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 24.00 adhésions à $9.00,11/1/2018 0:00:00,216,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo - 42007 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 24.00 adhésions à $9.00,10/1/2018 0:00:00,216,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo - 42007 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 22.93 adhésions à $9.00,9/1/2018 0:00:00,206.37,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo - 42007 - Round off difference,9/1/2018 0:00:00,0.01,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42008 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 2.00 adhésions à $9.00,8/1/2018 0:00:00,18,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42008 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 2.00 adhésions à $9.00,11/1/2018 0:00:00,18,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42008 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 2.00 adhésions à $9.00,10/1/2018 0:00:00,18,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42008 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 2.00 adhésions à $9.00,9/1/2018 0:00:00,18,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42010 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 2.00 adhésions à $9.00,8/1/2018 0:00:00,18,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42010 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 3.00 adhésions à $9.00,11/1/2018 0:00:00,27,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42010 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 2.29 adhésions à $9.00,10/1/2018 0:00:00,20.61,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42010 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 2.00 adhésions à $9.00,9/1/2018 0:00:00,18,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42012 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 2.00 adhésions à $9.00,8/1/2018 0:00:00,18,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42012 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 2.00 adhésions à $9.00,11/1/2018 0:00:00,18,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42012 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 2.00 adhésions à $9.00,10/1/2018 0:00:00,18,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42012 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 2.00 adhésions à $9.00,9/1/2018 0:00:00,18,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42013 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 6.00 adhésions à $9.00,8/1/2018 0:00:00,54,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42013 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 4.00 adhésions à $9.00,11/1/2018 0:00:00,36,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42013 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 5.48 adhésions à $9.00,10/1/2018 0:00:00,49.32,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42013 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 6.00 adhésions à $9.00,9/1/2018 0:00:00,54,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42018 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 5.00 adhésions à $9.00,8/1/2018 0:00:00,45,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42018 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 4.00 adhésions à $9.00,11/1/2018 0:00:00,36,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42018 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 4.74 adhésions à $9.00,10/1/2018 0:00:00,42.66,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42018 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 5.00 adhésions à $9.00,9/1/2018 0:00:00,45,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42022 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 7.00 adhésions à $9.00,8/1/2018 0:00:00,63,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42022 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 7.00 adhésions à $9.00,11/1/2018 0:00:00,63,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42022 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 7.00 adhésions à $9.00,10/1/2018 0:00:00,63,0,Corporation d'investissements Sanpalo - 42007
Corporation d'investissements Sanpalo – 42022 - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 7.00 adhésions à $9.00,9/1/2018 0:00:00,63,0,Corporation d'investissements Sanpalo - 42007
Corporation des maîtres électriciens du Québec(1) - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 46.87 adhésions à $9.00,8/1/2018 0:00:00,421.83,0,
Corporation des maîtres électriciens du Québec(1) - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 47.00 adhésions à $9.00,11/1/2018 0:00:00,423,0,
Corporation des maîtres électriciens du Québec(1) - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 47.00 adhésions à $9.00,10/1/2018 0:00:00,423,0,
Corporation des maîtres électriciens du Québec(1) - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 47.00 adhésions à $9.00,9/1/2018 0:00:00,423,0,
"Council of Canadian Academies - 
Unlimited access to nurses and physicians on Dialogue platform",11/1/2018 0:00:00,220.41,0,GWL (Council of Canadian Academies)
"Council of Canadian Academies - 
Unlimited access to nurses and physicians on Dialogue platform",10/1/2018 0:00:00,220.41,0,GWL (Council of Canadian Academies)
"Council of Canadian Academies - 
Unlimited access to nurses and physicians on Dialogue platform",9/1/2018 0:00:00,220.41,0,GWL (Council of Canadian Academies)
"Council of Canadian Academies - 
Unlimited access to nurses and physicians on Dialogue platform",8/1/2018 0:00:00,220.41,0,GWL (Council of Canadian Academies)
Coveo - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 253.03 adhésions à $9.00,8/1/2018 0:00:00,2277.27,0,
Coveo - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 266.93 adhésions à $9.00,11/1/2018 0:00:00,2402.37,0,
Coveo - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- octobre 2018 ---- 258.77 adhésions à $9.00,10/1/2018 0:00:00,2328.93,0,
Coveo - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- septembre 2018 ---- 255.73 adhésions à $9.00,9/1/2018 0:00:00,2301.57,0,
Coveo - Round off difference,11/1/2018 0:00:00,0.01,0,
Crakmedia - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- août 2018 ---- 80.10 adhésions à $9.00,8/1/2018 0:00:00,720.9,0,
Crakmedia - Accès illimité aux infirmières et aux médecins sur la plateforme Dialogue --------------- novembre 2018 ---- 74.03 adhésions à $9.00,11/1/2018 0:00:00,666.27,0,
